"MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",60,11100,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Average","Above_Average",1951,1994,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","PConc","Typical","Typical","Mn","LwQ",4,"Unf",0,0,1080,"GasA","Typical","N","SBrkr",1080,400,0,1480,1,0,1,0,4,1,"Typical",7,"Typ",1,"Good","Attchd","Unf",1,253,"Typical","Typical","Paved",0,0,68,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",136500,-93.66057,42.023945
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",50,7550,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","OneFam","One_and_Half_Fin","Below_Average","Average",1920,1950,"Gambrel","CompShg","MetalSd","MetalSd","None",0,"Fair","Fair","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,951,951,"GasW","Fair","N","SBrkr",986,376,0,1362,0,0,2,0,4,1,"Typical",7,"Typ",0,"No_Fireplace","Detchd","Unf",1,280,"Fair","Typical","Partial_Pavement",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2007,"WD ","Normal",96000,-93.659659,42.023451
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,9060,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","OneFam","One_Story","Average","Above_Average",1957,2006,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",98,"Typical","Typical","PConc","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Excellent","Y","SBrkr",1340,0,0,1340,0,0,1,0,3,1,"Typical",7,"Typ",1,"Good","Attchd","RFn",1,252,"Typical","Typical","Paved",116,0,0,180,0,0,"No_Pool","Minimum_Privacy","None",0,6,2007,"WD ","Normal",120000,-93.658537,42.022824
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",104,23920,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Feedr","Norm","OneFam","One_and_Half_Fin","Above_Average","Average",1984,1984,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1105,1105,"GasA","Excellent","Y","SBrkr",1105,717,0,1822,0,0,2,0,4,1,"Good",7,"Min2",1,"Poor","Attchd","Unf",2,515,"Typical","Typical","Partial_Pavement",0,195,1012,0,0,444,"Typical","No_Fence","None",0,4,2007,"WD ","Normal",228500,-93.693153,42.034453
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",114,10357,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Sawyer_West","Feedr","Norm","OneFam","One_Story","Good","Average",1990,1991,"Hip","CompShg","HdBoard","HdBoard","None",0,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,172,910,"GasA","Good","Y","SBrkr",1442,0,0,1442,1,0,2,0,3,1,"Good",6,"Typ",1,"Typical","Attchd","Fin",2,719,"Typical","Typical","Paved",0,244,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",179900,-93.684102,42.033662
"Two_Story_1946_and_Newer","Residential_Low_Density",116,13474,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Feedr","Norm","OneFam","Two_Story","Good","Average",1990,1991,"Gable","CompShg","HdBoard","Plywood","BrkFace",246,"Good","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,0,700,"GasA","Good","Y","SBrkr",1122,1121,0,2243,1,0,2,1,4,1,"Good",8,"Typ",1,"Typical","Attchd","RFn",3,746,"Typical","Typical","Paved",127,44,224,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",225000,-93.684102,42.033576
"Two_Story_1946_and_Newer","Residential_Low_Density",86,10380,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1986,1987,"Gable","CompShg","Plywood","Plywood","BrkFace",172,"Good","Typical","CBlock","Typical","Typical","Gd","LwQ",4,"ALQ",1474,0,1502,"GasA","Excellent","Y","SBrkr",1553,1177,0,2730,1,0,2,1,4,1,"Good",8,"Typ",1,"Typical","Attchd","Fin",2,576,"Typical","Typical","Paved",201,96,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,8,2007,"WD ","Normal",301000,-93.68347,42.031546
"Two_Story_1946_and_Newer","Residential_Low_Density",103,13125,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,"Good","Typical","PConc","Excellent","Typical","Mn","BLQ",2,"GLQ",634,422,1104,"GasA","Excellent","Y","SBrkr",912,1215,0,2127,1,0,2,1,4,1,"Good",8,"Typ",1,"Typical","Attchd","RFn",3,833,"Typical","Typical","Paved",72,192,224,0,0,0,"No_Pool","Good_Privacy","None",0,11,2007,"WD ","Normal",238000,-93.683309,42.032467
"Two_Story_1946_and_Newer","Residential_Low_Density",82,11287,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Above_Average",1989,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",340,"Good","Typical","CBlock","Good","Typical","Av","GLQ",3,"Unf",0,386,807,"GasA","Good","Y","SBrkr",1175,807,0,1982,0,0,2,1,3,1,"Good",7,"Typ",1,"Typical","Attchd","Fin",2,575,"Typical","Typical","Paved",0,84,0,196,0,0,"No_Pool","No_Fence","None",0,1,2007,"WD ","Normal",228500,-93.683226,42.031566
"Two_Story_1946_and_Newer","Residential_Low_Density",75,9317,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1994,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Good","PConc","Good","Good","No","GLQ",3,"Unf",0,282,779,"GasA","Excellent","Y","SBrkr",1029,929,0,1958,1,0,2,1,3,1,"Good",7,"Typ",1,"Typical","Attchd","RFn",2,499,"Typical","Typical","Paved",202,93,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"CWD","Normal",220000,-93.681061,42.030801
"Two_Story_1946_and_Newer","Residential_Low_Density",77,9965,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",220,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,280,1264,"GasA","Excellent","Y","SBrkr",1282,1414,0,2696,1,0,2,1,4,1,"Excellent",10,"Typ",1,"Good","BuiltIn","Fin",3,792,"Typical","Typical","Paved",120,184,0,0,168,0,"No_Pool","No_Fence","None",0,10,2007,"New","Partial",383970,-93.686828,42.02667
"Two_Story_1946_and_Newer","Residential_Low_Density",77,9965,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",340,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,316,1466,"GasA","Excellent","Y","SBrkr",1466,1362,0,2828,1,0,3,0,4,1,"Good",11,"Typ",1,"Typical","BuiltIn","RFn",3,1052,"Typical","Typical","Paved",125,144,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"New","Partial",424870,-93.686941,42.026642
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",71,9178,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Very_Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",306,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1643,1643,"GasA","Excellent","Y","SBrkr",1651,0,0,1651,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd","Fin",3,870,"Typical","Typical","Paved",204,64,0,0,0,0,"No_Pool","No_Fence","None",0,9,2007,"New","Partial",250000,-93.690342,42.025666
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",93,10481,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Very_Good","Average",2006,2007,"Hip","CompShg","CemntBd","CmentBd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,2140,2140,"GasA","Excellent","Y","SBrkr",2140,0,0,2140,0,0,2,1,3,1,"Good",8,"Typ",0,"No_Fireplace","Attchd","Fin",3,894,"Typical","Typical","Paved",136,32,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"New","Partial",360000,-93.69067,42.025707
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",91,10652,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",306,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1494,1494,"GasA","Excellent","Y","SBrkr",1494,0,0,1494,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd","RFn",3,840,"Typical","Typical","Paved",160,33,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"New","Partial",279500,-93.691248,42.025594
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",103,11175,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1316,1316,"GasA","Excellent","Y","SBrkr",1316,0,0,1316,0,0,2,0,3,1,"Good",6,"Typ",1,"Good","Attchd","Fin",2,440,"Typical","Typical","Paved",0,20,0,0,0,0,"No_Pool","No_Fence","None",0,10,2007,"New","Partial",200141,-93.691213,42.025264
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",66,10235,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Very_Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",306,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1643,1643,"GasA","Excellent","Y","SBrkr",1651,0,0,1651,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd","RFn",3,870,"Typical","Typical","Paved",192,64,0,0,0,0,"No_Pool","No_Fence","None",0,9,2007,"New","Partial",246500,-93.691015,42.025281
"Two_Story_1946_and_Newer","Residential_Low_Density",69,9588,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2007,2007,"Gable","CompShg","CemntBd","CmentBd","Stone",270,"Good","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,1482,1482,"GasA","Excellent","Y","SBrkr",1482,1092,0,2574,0,0,2,1,3,1,"Excellent",10,"Typ",1,"Good","BuiltIn","Fin",3,868,"Typical","Typical","Paved",0,148,0,0,0,0,"No_Pool","No_Fence","None",0,11,2007,"New","Partial",276000,-93.690234,42.025558
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",68,8814,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2005,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,349,1274,"GasA","Excellent","Y","SBrkr",1274,0,0,1274,1,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,508,"Typical","Typical","Paved",264,98,0,0,0,0,"No_Pool","No_Fence","None",0,1,2007,"New","Partial",203000,-93.689071,42.024598
"Two_Story_1946_and_Newer","Residential_Low_Density",85,11103,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,728,728,"GasA","Excellent","Y","SBrkr",728,728,0,1456,0,0,2,1,3,1,"Good",8,"Typ",1,"Typical","Attchd","Fin",2,440,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"New","Partial",155835,-93.689071,42.024594
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,8556,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Av","Unf",7,"Unf",0,1240,1240,"GasA","Excellent","Y","SBrkr",1240,0,0,1240,0,0,2,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd","RFn",3,826,"Typical","Typical","Paved",140,93,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",194000,-93.69003,42.024633
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",64,6762,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",108,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,544,1208,"GasA","Excellent","Y","SBrkr",1208,0,0,1208,1,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,628,"Typical","Typical","Paved",105,54,0,0,0,0,"No_Pool","No_Fence","None",0,9,2007,"New","Partial",195400,-93.69135,42.024614
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,11750,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",204,"Good","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,1526,1546,"GasA","Excellent","Y","SBrkr",1546,0,0,1546,0,0,2,0,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd","RFn",3,796,"Typical","Typical","Paved",144,42,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",217000,-93.688941,42.025726
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,8760,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Very_Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",132,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,1453,1489,"GasA","Excellent","Y","SBrkr",1500,0,0,1500,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd","RFn",2,674,"Typical","Typical","Paved",144,38,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",212999,-93.688923,42.025156
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",64,7242,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1270,1270,"GasA","Excellent","Y","SBrkr",1270,0,0,1270,0,0,2,0,2,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,524,"Typical","Typical","Paved",0,96,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",175900,-93.689884,42.024635
"Two_Story_1946_and_Newer","Residential_Low_Density",78,9316,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Good","Average",2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","Gd","Unf",7,"Unf",0,879,879,"GasA","Excellent","Y","SBrkr",879,916,0,1795,0,0,2,1,3,1,"Good",7,"Typ",0,"No_Fireplace","Attchd","RFn",2,578,"Typical","Typical","Paved",164,111,0,0,0,0,"No_Pool","No_Fence","None",0,10,2007,"WD ","Normal",191000,-93.688917,42.024485
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",78,9317,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Above_Average","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,1290,1314,"GasA","Good","Y","SBrkr",1314,0,0,1314,0,0,2,0,3,1,"Good",6,"Typ",1,"Good","Attchd","RFn",2,440,"Typical","Typical","Paved",0,22,0,0,0,0,"No_Pool","No_Fence","None",0,3,2007,"WD ","Normal",176432,-93.688931,42.023226
"Two_Story_1946_and_Newer","Residential_Low_Density",0,14364,"Pave","No_Alley_Access","Slightly_Irregular","Low","AllPub","Inside","Mod","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1988,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",128,"Good","Typical","CBlock","Good","Typical","Gd","GLQ",3,"Unf",0,92,1157,"GasA","Excellent","Y","SBrkr",1180,882,0,2062,1,0,2,1,3,1,"Typical",7,"Typ",1,"Good","Attchd","Fin",2,454,"Typical","Typical","Paved",60,55,0,0,154,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",277000,-93.685142,42.029694
"Two_Story_1946_and_Newer","Residential_Low_Density",0,8883,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Sawyer_West","Norm","Norm","OneFam","Two_Story","Good","Average",1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",360,"Good","Typical","PConc","Good","Typical","No","GLQ",3,"LwQ",321,0,929,"GasA","Excellent","Y","SBrkr",946,927,0,1873,1,0,2,1,3,1,"Good",7,"Typ",1,"Typical","Attchd","RFn",2,619,"Typical","Typical","Paved",108,48,0,0,144,0,"No_Pool","Good_Privacy","None",0,5,2007,"WD ","Normal",207000,-93.684944,42.029803
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",0,159000,"Pave","No_Alley_Access","Moderately_Irregular","Low","AllPub","CulDSac","Sev","Clear_Creek","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Good",1958,2006,"Gable","CompShg","Wd Sdng","HdBoard","BrkCmn",472,"Good","Typical","CBlock","Good","Typical","Gd","Rec",6,"Unf",0,747,1444,"GasA","Good","Y","SBrkr",1444,700,0,2144,0,1,2,0,4,1,"Good",7,"Typ",2,"Typical","Attchd","Fin",2,389,"Typical","Typical","Paved",0,98,0,0,0,0,"No_Pool","No_Fence","Shed",500,6,2007,"WD ","Normal",277000,-93.682439,42.027956
"Two_Story_1946_and_Newer","Residential_Low_Density",0,53107,"Pave","No_Alley_Access","Moderately_Irregular","Low","AllPub","Corner","Mod","Clear_Creek","Feedr","Norm","OneFam","Two_Story","Above_Average","Average",1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Good","Typical","PConc","Good","Typical","Av","GLQ",3,"Unf",0,595,1580,"GasA","Excellent","Y","SBrkr",1079,874,0,1953,1,0,2,1,3,1,"Good",9,"Typ",2,"Fair","Attchd","Fin",2,501,"Typical","Typical","Paved",216,231,0,0,0,0,"No_Pool","No_Fence","None",0,6,2007,"WD ","Normal",240000,-93.679216,42.027969
"Two_Story_1946_and_Newer","Residential_Low_Density",0,12205,"Pave","No_Alley_Access","Slightly_Irregular","Low","AllPub","Inside","Gtl","Clear_Creek","Norm","Norm","OneFam","Two_Story","Above_Average","Very_Good",1966,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",157,"Typical","Typical","CBlock","Typical","Fair","Gd","LwQ",4,"Unf",0,264,832,"GasA","Good","Y","SBrkr",976,1111,0,2087,0,0,2,1,5,1,"Good",9,"Typ",0,"No_Fireplace","Attchd","Fin",2,444,"Typical","Typical","Paved",133,168,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",187500,-93.6825099,42.024734
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",155,20064,"Pave","No_Alley_Access","Slightly_Irregular","Low","AllPub","Inside","Sev","Clear_Creek","Norm","Norm","OneFam","One_Story","Very_Good","Above_Average",1976,1976,"Shed","WdShngl","Wd Sdng","Wd Sdng","None",0,"Good","Typical","CBlock","Good","Good","Gd","LwQ",4,"GLQ",915,0,966,"GasA","Excellent","Y","SBrkr",1743,0,0,1743,2,0,0,1,0,1,"Good",5,"Typ",2,"Fair","Attchd","Fin",2,529,"Typical","Typical","Paved",646,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",279000,-93.683612,42.024305
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,14217,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","CulDSac","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Average",1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","ALQ",1,"Unf",0,472,1022,"GasA","Good","Y","SBrkr",1022,0,0,1022,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd","Unf",2,747,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"WD ","Normal",139500,-93.691971,42.022228
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,8775,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Average",1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","No","GLQ",3,"Unf",0,495,990,"GasA","Good","Y","SBrkr",990,0,0,990,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Unf",1,299,"Typical","Typical","Paved",0,64,0,0,0,0,"No_Pool","No_Fence","None",0,4,2007,"WD ","Normal",126000,-93.692069,42.021324
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",105,11249,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Above_Average","Average",1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Good","PConc","Good","Good","No","ALQ",1,"BLQ",544,322,1200,"GasA","Excellent","Y","SBrkr",1200,0,0,1200,1,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,521,"Typical","Typical","Paved",0,26,0,0,0,0,"No_Pool","No_Fence","None",0,8,2007,"WD ","Normal",177500,-93.688862,42.02121
"Two_Story_1946_and_Newer","Residential_Low_Density",57,10021,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Above_Average","Above_Average",1997,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","PConc","Good","Typical","No","GLQ",3,"Unf",0,96,635,"GasA","Excellent","Y","SBrkr",646,662,0,1308,1,0,2,1,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","RFn",2,497,"Typical","Typical","Paved",142,54,0,0,0,0,"No_Pool","No_Fence","None",0,5,2007,"WD ","Normal",175000,-93.690402,42.020966
"Two_Story_1946_and_Newer","Residential_Low_Density",0,9531,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","College_Creek","Norm","Norm","OneFam","Two_Story","Above_Average","Average",1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Typical","PConc","Good","Typical","Mn","GLQ",3,"Unf",0,88,794,"GasA","Excellent","Y","SBrkr",882,914,0,1796,1,0,2,1,3,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd","RFn",2,546,"Typical","Typical","Paved",0,36,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,5,2007,"WD ","Normal",211000,-93.690545,42.020912
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,8428,"Pave","No_Alley_Access","Moderately_Irregular","Lvl","AllPub","Inside","Gtl","College_Creek","Norm","Norm","OneFam","One_Story","Average","Good",1994,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","PConc","Good","Good","No","GLQ",3,"Unf",0,570,990,"GasA","Excellent","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd","Unf",1,384,"Typical","Typical","Paved",256,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2007,"WD ","Normal",146000,-93.692286,42.019032
